timestamp,train_id,track_section,signal_voltage,vibration_hz,speed_kmh,temperature_celsius
2026-06-05T23:48:42.314422,TRAIN_034,SECTION_J,237.99,46.11,91.16,26.63
2026-06-05T23:49:42.314422,TRAIN_044,SECTION_F,234.53,53.58,90.3,39.41
2026-06-05T23:50:42.314422,TRAIN_035,SECTION_A,234.22,59.75,108.99,32.21
2026-06-05T23:51:42.314422,TRAIN_022,SECTION_I,227.64,40.05,119.59,39.71
2026-06-05T23:52:42.314422,TRAIN_044,SECTION_F,238.23,50.2,98.02,35.38
2026-06-05T23:53:42.314422,TRAIN_024,SECTION_D,225.55,58.48,82.72,37.59
2026-06-05T23:54:42.314422,TRAIN_017,SECTION_D,224.11,57.27,73.12,26.51
2026-06-05T23:55:42.314422,TRAIN_010,SECTION_C,227.28,40.46,71.93,44.33
2026-06-05T23:56:42.314422,TRAIN_030,SECTION_G,233.0,50.59,111.37,25.08
2026-06-05T23:57:42.314422,TRAIN_046,SECTION_C,237.23,40.09,119.54,43.82
2026-06-05T23:58:42.314422,TRAIN_023,SECTION_B,222.64,55.79,101.88,36.37
2026-06-05T23:59:42.314422,TRAIN_032,SECTION_J,236.28,46.18,117.35,30.17
2026-06-06T00:00:42.314422,TRAIN_017,SECTION_H,253.84,55.31,81.0,37.75
2026-06-06T00:01:42.314422,TRAIN_050,SECTION_D,231.74,58.9,97.66,38.46
2026-06-06T00:02:42.314422,TRAIN_017,SECTION_H,235.21,59.52,90.7,39.61
2026-06-06T00:03:42.314422,TRAIN_014,SECTION_A,223.64,57.88,88.92,25.33
2026-06-06T00:04:42.314422,TRAIN_009,SECTION_E,223.39,44.08,97.94,44.66
2026-06-06T00:05:42.314422,TRAIN_040,SECTION_I,237.26,43.89,78.62,37.36
2026-06-06T00:06:42.314422,TRAIN_002,SECTION_A,229.96,52.52,98.44,32.55
2026-06-06T00:07:42.314422,TRAIN_045,SECTION_D,224.92,50.88,100.37,36.41
2026-06-06T00:08:42.314422,TRAIN_025,SECTION_F,233.77,40.19,110.17,28.57
2026-06-06T00:09:42.314422,TRAIN_039,SECTION_J,237.84,47.83,103.83,29.95
2026-06-06T00:10:42.314422,TRAIN_009,SECTION_H,232.65,58.13,79.19,26.72
2026-06-06T00:11:42.314422,TRAIN_022,SECTION_C,226.95,57.97,87.05,42.58
2026-06-06T00:12:42.314422,TRAIN_043,SECTION_E,229.66,44.08,67.22,30.03
2026-06-06T00:13:42.314422,TRAIN_046,SECTION_G,235.05,47.64,75.44,39.79
2026-06-06T00:14:42.314422,TRAIN_004,SECTION_A,221.35,51.21,91.26,30.48
2026-06-06T00:15:42.314422,TRAIN_026,SECTION_G,224.34,57.06,66.05,27.92
2026-06-06T00:16:42.314422,TRAIN_029,SECTION_H,229.25,50.64,94.24,27.16
2026-06-06T00:17:42.314422,TRAIN_045,SECTION_H,232.08,59.36,83.42,42.2
2026-06-06T00:18:42.314422,TRAIN_034,SECTION_I,226.78,55.98,62.09,27.39
2026-06-06T00:19:42.314422,TRAIN_023,SECTION_F,225.97,59.06,86.07,26.74
2026-06-06T00:20:42.314422,TRAIN_037,SECTION_F,220.83,54.63,76.87,25.19
2026-06-06T00:21:42.314422,TRAIN_011,SECTION_B,220.65,57.55,64.02,32.33
2026-06-06T00:22:42.314422,TRAIN_006,SECTION_C,225.57,56.62,77.6,43.85
2026-06-06T00:23:42.314422,TRAIN_018,SECTION_D,230.61,45.08,77.65,43.17
2026-06-06T00:24:42.314422,TRAIN_021,SECTION_D,231.13,44.59,81.3,61.98
2026-06-06T00:25:42.314422,TRAIN_042,SECTION_H,229.88,57.29,81.99,25.25
2026-06-06T00:26:42.314422,TRAIN_036,SECTION_A,228.2,41.69,85.79,40.02
2026-06-06T00:27:42.314422,TRAIN_041,SECTION_J,225.05,48.17,65.52,31.13
2026-06-06T00:28:42.314422,TRAIN_038,SECTION_D,228.01,56.41,60.32,41.69
2026-06-06T00:29:42.314422,TRAIN_034,SECTION_D,222.78,56.26,104.16,29.31
2026-06-06T00:30:42.314422,TRAIN_017,SECTION_A,222.31,42.78,80.24,34.84
2026-06-06T00:31:42.314422,TRAIN_037,SECTION_C,226.0,49.75,96.82,25.66
2026-06-06T00:32:42.314422,TRAIN_025,SECTION_E,239.91,49.6,78.42,42.89
2026-06-06T00:33:42.314422,TRAIN_038,SECTION_F,226.53,46.47,119.05,28.56
2026-06-06T00:34:42.314422,TRAIN_012,SECTION_I,238.73,58.34,78.93,30.89
2026-06-06T00:35:42.314422,TRAIN_023,SECTION_I,227.85,53.06,96.3,34.59
2026-06-06T00:36:42.314422,TRAIN_042,SECTION_I,228.78,59.6,73.2,30.43
2026-06-06T00:37:42.314422,TRAIN_022,SECTION_A,235.94,41.34,91.07,25.8
2026-06-06T00:38:42.314422,TRAIN_021,SECTION_I,221.87,47.89,94.76,25.58
2026-06-06T00:39:42.314422,TRAIN_027,SECTION_H,223.65,56.7,70.97,44.1
2026-06-06T00:40:42.314422,TRAIN_031,SECTION_B,239.48,48.45,67.42,31.51
2026-06-06T00:41:42.314422,TRAIN_006,SECTION_A,230.12,45.24,118.42,31.69
2026-06-06T00:42:42.314422,TRAIN_027,SECTION_A,220.89,59.96,113.6,43.46
2026-06-06T00:43:42.314422,TRAIN_040,SECTION_F,220.95,57.46,99.6,41.72
2026-06-06T00:44:42.314422,TRAIN_034,SECTION_I,238.14,50.93,111.66,38.74
2026-06-06T00:45:42.314422,TRAIN_012,SECTION_G,237.47,51.23,65.73,38.17
2026-06-06T00:46:42.314422,TRAIN_045,SECTION_E,229.17,40.14,103.76,41.02
2026-06-06T00:47:42.314422,TRAIN_007,SECTION_B,223.26,59.62,77.14,28.38
2026-06-06T00:48:42.314422,TRAIN_010,SECTION_A,236.61,56.13,92.37,38.29
2026-06-06T00:49:42.314422,TRAIN_045,SECTION_B,226.49,40.73,105.89,26.97
2026-06-06T00:50:42.314422,TRAIN_017,SECTION_A,228.38,43.53,62.01,27.53
2026-06-06T00:51:42.314422,TRAIN_026,SECTION_C,233.65,56.42,101.69,29.86
2026-06-06T00:52:42.314422,TRAIN_021,SECTION_F,227.07,41.74,86.09,39.2
2026-06-06T00:53:42.314422,TRAIN_028,SECTION_H,232.57,58.84,86.38,42.85
2026-06-06T00:54:42.314422,TRAIN_046,SECTION_C,237.71,60.0,114.44,38.82
2026-06-06T00:55:42.314422,TRAIN_002,SECTION_J,235.95,57.73,111.58,33.33
2026-06-06T00:56:42.314422,TRAIN_043,SECTION_I,227.63,54.78,63.45,35.27
2026-06-06T00:57:42.314422,TRAIN_001,SECTION_J,225.76,49.75,97.1,39.25
2026-06-06T00:58:42.314422,TRAIN_036,SECTION_E,225.71,41.65,86.15,37.27
2026-06-06T00:59:42.314422,TRAIN_026,SECTION_G,226.97,54.61,67.07,35.59
2026-06-06T01:00:42.314422,TRAIN_029,SECTION_H,229.87,47.94,111.06,29.74
2026-06-06T01:01:42.314422,TRAIN_021,SECTION_C,228.33,51.4,64.29,37.34
2026-06-06T01:02:42.314422,TRAIN_011,SECTION_B,222.66,45.87,61.93,25.37
2026-06-06T01:03:42.314422,TRAIN_040,SECTION_B,223.27,44.84,71.85,36.2
2026-06-06T01:04:42.314422,TRAIN_011,SECTION_E,226.86,46.49,78.2,41.41
2026-06-06T01:05:42.314422,TRAIN_036,SECTION_A,231.24,56.28,63.65,28.6
2026-06-06T01:06:42.314422,TRAIN_049,SECTION_B,231.85,48.53,98.48,27.28
2026-06-06T01:07:42.314422,TRAIN_039,SECTION_I,229.72,46.23,86.23,44.4
2026-06-06T01:08:42.314422,TRAIN_040,SECTION_G,234.78,48.66,84.73,41.87
2026-06-06T01:09:42.314422,TRAIN_035,SECTION_F,234.74,40.65,68.72,31.04
2026-06-06T01:10:42.314422,TRAIN_034,SECTION_I,228.55,57.81,86.27,29.17
2026-06-06T01:11:42.314422,TRAIN_047,SECTION_G,222.49,51.04,83.41,31.68
2026-06-06T01:12:42.314422,TRAIN_024,SECTION_E,230.6,42.1,83.02,33.62
2026-06-06T01:13:42.314422,TRAIN_022,SECTION_I,227.63,45.77,73.11,41.42
2026-06-06T01:14:42.314422,TRAIN_005,SECTION_F,222.76,59.67,65.67,29.78
2026-06-06T01:15:42.314422,TRAIN_033,SECTION_F,239.64,51.86,75.64,39.42
2026-06-06T01:16:42.314422,TRAIN_036,SECTION_D,227.4,45.83,100.04,43.59
2026-06-06T01:17:42.314422,TRAIN_047,SECTION_A,232.52,48.53,64.38,32.59
2026-06-06T01:18:42.314422,TRAIN_020,SECTION_E,229.8,45.17,82.94,25.52
2026-06-06T01:19:42.314422,TRAIN_019,SECTION_I,222.86,40.64,90.86,41.55
2026-06-06T01:20:42.314422,TRAIN_035,SECTION_H,221.11,56.84,117.79,39.17
2026-06-06T01:21:42.314422,TRAIN_043,SECTION_H,232.52,45.85,110.63,27.98
2026-06-06T01:22:42.314422,TRAIN_017,SECTION_E,224.94,56.77,115.0,36.94
2026-06-06T01:23:42.314422,TRAIN_045,SECTION_I,224.87,49.57,109.2,41.5
2026-06-06T01:24:42.314422,TRAIN_043,SECTION_C,239.14,43.66,95.35,28.62
2026-06-06T01:25:42.314422,TRAIN_034,SECTION_C,229.24,56.04,111.65,29.46
2026-06-06T01:26:42.314422,TRAIN_009,SECTION_A,220.59,47.54,93.91,29.04
2026-06-06T01:27:42.314422,TRAIN_026,SECTION_I,226.8,54.15,81.46,44.95
2026-06-06T01:28:42.314422,TRAIN_002,SECTION_F,231.69,56.74,82.34,29.59
2026-06-06T01:29:42.314422,TRAIN_009,SECTION_B,226.57,59.26,93.93,30.34
2026-06-06T01:30:42.314422,TRAIN_009,SECTION_H,220.54,41.72,108.57,25.96
2026-06-06T01:31:42.314422,TRAIN_040,SECTION_I,228.89,40.17,68.02,44.67
2026-06-06T01:32:42.314422,TRAIN_017,SECTION_I,222.12,50.97,62.36,29.94
2026-06-06T01:33:42.314422,TRAIN_001,SECTION_B,232.38,45.28,107.37,39.5
2026-06-06T01:34:42.314422,TRAIN_025,SECTION_B,232.39,49.38,98.86,25.53
2026-06-06T01:35:42.314422,TRAIN_043,SECTION_G,220.76,41.45,109.28,40.67
2026-06-06T01:36:42.314422,TRAIN_040,SECTION_D,225.81,50.03,118.6,40.01
2026-06-06T01:37:42.314422,TRAIN_042,SECTION_A,228.27,42.5,75.08,26.68
2026-06-06T01:38:42.314422,TRAIN_025,SECTION_H,231.01,56.77,71.66,27.45
2026-06-06T01:39:42.314422,TRAIN_039,SECTION_B,225.92,55.19,80.46,30.9
2026-06-06T01:40:42.314422,TRAIN_035,SECTION_C,225.75,41.48,112.68,32.09
2026-06-06T01:41:42.314422,TRAIN_003,SECTION_E,239.66,56.73,60.84,40.67
2026-06-06T01:42:42.314422,TRAIN_050,SECTION_C,220.84,46.5,60.63,26.22
2026-06-06T01:43:42.314422,TRAIN_037,SECTION_G,239.78,47.06,73.01,38.0
2026-06-06T01:44:42.314422,TRAIN_044,SECTION_G,220.96,43.6,82.55,29.57
2026-06-06T01:45:42.314422,TRAIN_044,SECTION_B,225.77,56.71,78.14,32.65
2026-06-06T01:46:42.314422,TRAIN_030,SECTION_G,229.87,48.09,109.5,25.04
2026-06-06T01:47:42.314422,TRAIN_038,SECTION_F,222.87,40.98,101.38,30.82
2026-06-06T01:48:42.314422,TRAIN_034,SECTION_J,222.7,59.32,110.27,28.43
2026-06-06T01:49:42.314422,TRAIN_012,SECTION_I,225.13,45.12,83.03,35.08
2026-06-06T01:50:42.314422,TRAIN_019,SECTION_I,239.47,58.72,95.75,28.16
2026-06-06T01:51:42.314422,TRAIN_037,SECTION_B,227.6,46.02,90.93,41.72
2026-06-06T01:52:42.314422,TRAIN_044,SECTION_G,231.32,56.63,88.48,42.66
2026-06-06T01:53:42.314422,TRAIN_049,SECTION_E,234.09,53.28,77.29,41.91
2026-06-06T01:54:42.314422,TRAIN_017,SECTION_F,234.84,57.23,102.55,44.64
2026-06-06T01:55:42.314422,TRAIN_010,SECTION_A,233.76,59.52,91.44,43.29
2026-06-06T01:56:42.314422,TRAIN_049,SECTION_G,226.74,57.43,64.72,30.6
2026-06-06T01:57:42.314422,TRAIN_047,SECTION_F,222.23,48.07,60.03,31.29
2026-06-06T01:58:42.314422,TRAIN_012,SECTION_D,225.63,56.29,61.22,35.65
2026-06-06T01:59:42.314422,TRAIN_016,SECTION_A,224.21,54.23,64.56,32.7
2026-06-06T02:00:42.314422,TRAIN_024,SECTION_I,222.73,41.23,82.26,44.4
2026-06-06T02:01:42.314422,TRAIN_019,SECTION_D,220.49,58.6,78.34,31.79
2026-06-06T02:02:42.314422,TRAIN_008,SECTION_B,238.71,49.32,69.4,39.8
2026-06-06T02:03:42.314422,TRAIN_031,SECTION_H,238.42,42.69,90.93,36.51
2026-06-06T02:04:42.314422,TRAIN_021,SECTION_B,221.01,48.51,118.21,44.13
2026-06-06T02:05:42.314422,TRAIN_017,SECTION_E,223.46,52.06,69.64,39.89
2026-06-06T02:06:42.314422,TRAIN_023,SECTION_F,222.79,51.46,75.04,31.07
2026-06-06T02:07:42.314422,TRAIN_037,SECTION_H,225.62,51.5,87.73,28.94
2026-06-06T02:08:42.314422,TRAIN_016,SECTION_A,224.08,45.12,98.45,42.09
2026-06-06T02:09:42.314422,TRAIN_006,SECTION_A,238.92,52.65,96.01,43.22
2026-06-06T02:10:42.314422,TRAIN_008,SECTION_D,221.68,58.15,91.27,41.62
2026-06-06T02:11:42.314422,TRAIN_025,SECTION_E,224.23,47.77,104.24,39.75
2026-06-06T02:12:42.314422,TRAIN_018,SECTION_I,221.61,52.61,110.76,31.43
2026-06-06T02:13:42.314422,TRAIN_025,SECTION_G,239.61,44.88,119.94,35.11
2026-06-06T02:14:42.314422,TRAIN_012,SECTION_G,238.37,40.97,87.93,43.31
2026-06-06T02:15:42.314422,TRAIN_015,SECTION_H,234.33,51.71,119.7,27.7
2026-06-06T02:16:42.314422,TRAIN_026,SECTION_E,228.52,40.95,103.83,34.9
2026-06-06T02:17:42.314422,TRAIN_041,SECTION_E,223.8,54.47,99.44,32.11
2026-06-06T02:18:42.314422,TRAIN_045,SECTION_A,224.43,53.41,98.38,38.55
2026-06-06T02:19:42.314422,TRAIN_026,SECTION_I,228.86,47.39,114.64,37.68
2026-06-06T02:20:42.314422,TRAIN_047,SECTION_F,235.36,48.23,116.88,36.2
2026-06-06T02:21:42.314422,TRAIN_032,SECTION_I,225.29,58.36,70.71,30.59
2026-06-06T02:22:42.314422,TRAIN_010,SECTION_C,226.22,40.26,89.61,28.19
2026-06-06T02:23:42.314422,TRAIN_016,SECTION_E,232.0,51.27,116.49,40.69
2026-06-06T02:24:42.314422,TRAIN_007,SECTION_B,224.75,58.47,82.93,44.83
2026-06-06T02:25:42.314422,TRAIN_017,SECTION_J,231.68,58.28,73.96,28.38
2026-06-06T02:26:42.314422,TRAIN_023,SECTION_E,227.74,51.69,66.16,26.52
2026-06-06T02:27:42.314422,TRAIN_026,SECTION_H,220.69,47.62,95.83,39.91
2026-06-06T02:28:42.314422,TRAIN_021,SECTION_B,228.05,41.98,102.02,31.88
2026-06-06T02:29:42.314422,TRAIN_022,SECTION_H,238.39,43.48,71.73,29.26
2026-06-06T02:30:42.314422,TRAIN_007,SECTION_D,225.86,53.59,100.42,35.5
2026-06-06T02:31:42.314422,TRAIN_014,SECTION_J,226.46,40.33,113.98,38.5
2026-06-06T02:32:42.314422,TRAIN_015,SECTION_J,221.32,57.67,74.61,29.3
2026-06-06T02:33:42.314422,TRAIN_007,SECTION_A,232.3,51.76,67.32,44.89
2026-06-06T02:34:42.314422,TRAIN_009,SECTION_E,236.98,40.9,110.13,31.56
2026-06-06T02:35:42.314422,TRAIN_048,SECTION_A,227.06,44.8,114.99,31.3
2026-06-06T02:36:42.314422,TRAIN_008,SECTION_G,224.8,51.88,72.89,33.46
2026-06-06T02:37:42.314422,TRAIN_050,SECTION_H,239.13,40.71,103.28,39.9
2026-06-06T02:38:42.314422,TRAIN_023,SECTION_C,234.9,55.6,95.46,42.47
2026-06-06T02:39:42.314422,TRAIN_029,SECTION_C,231.34,58.4,74.35,31.48
2026-06-06T02:40:42.314422,TRAIN_018,SECTION_G,226.11,59.22,109.42,27.37
2026-06-06T02:41:42.314422,TRAIN_031,SECTION_D,224.42,54.67,88.23,30.12
2026-06-06T02:42:42.314422,TRAIN_030,SECTION_C,234.31,57.14,102.02,26.69
2026-06-06T02:43:42.314422,TRAIN_039,SECTION_H,230.44,52.21,78.09,37.61
2026-06-06T02:44:42.314422,TRAIN_035,SECTION_C,230.41,49.17,108.95,39.81
2026-06-06T02:45:42.314422,TRAIN_018,SECTION_G,221.47,54.26,75.86,33.59
2026-06-06T02:46:42.314422,TRAIN_042,SECTION_B,230.24,44.48,81.89,44.06
2026-06-06T02:47:42.314422,TRAIN_039,SECTION_A,236.45,42.2,83.49,39.55
2026-06-06T02:48:42.314422,TRAIN_017,SECTION_F,238.94,55.24,72.39,32.59
2026-06-06T02:49:42.314422,TRAIN_014,SECTION_H,222.13,59.16,112.46,27.04
2026-06-06T02:50:42.314422,TRAIN_031,SECTION_A,232.62,51.55,66.81,34.87
2026-06-06T02:51:42.314422,TRAIN_024,SECTION_J,231.37,49.65,93.79,35.08
2026-06-06T02:52:42.314422,TRAIN_035,SECTION_I,237.81,50.69,108.85,36.01
2026-06-06T02:53:42.314422,TRAIN_044,SECTION_C,235.02,49.57,94.85,38.65
2026-06-06T02:54:42.314422,TRAIN_045,SECTION_C,239.31,48.84,79.61,30.29
2026-06-06T02:55:42.314422,TRAIN_034,SECTION_D,239.2,58.94,106.88,25.05
2026-06-06T02:56:42.314422,TRAIN_003,SECTION_A,224.51,49.6,89.95,41.26
2026-06-06T02:57:42.314422,TRAIN_037,SECTION_I,234.51,41.62,69.78,41.47
2026-06-06T02:58:42.314422,TRAIN_043,SECTION_C,230.61,55.31,79.01,43.23
2026-06-06T02:59:42.314422,TRAIN_040,SECTION_J,224.29,47.83,95.52,44.38
2026-06-06T03:00:42.314422,TRAIN_026,SECTION_D,223.9,54.21,99.53,28.18
2026-06-06T03:01:42.314422,TRAIN_023,SECTION_A,221.62,51.59,92.89,32.08
2026-06-06T03:02:42.314422,TRAIN_044,SECTION_D,177.8,54.26,76.32,42.03
2026-06-06T03:03:42.314422,TRAIN_039,SECTION_A,226.49,41.24,95.63,43.68
2026-06-06T03:04:42.314422,TRAIN_015,SECTION_E,237.14,40.68,79.95,25.29
2026-06-06T03:05:42.314422,TRAIN_049,SECTION_E,232.17,47.57,73.5,32.75
2026-06-06T03:06:42.314422,TRAIN_004,SECTION_G,233.47,53.86,116.73,27.27
2026-06-06T03:07:42.314422,TRAIN_029,SECTION_H,225.83,44.47,78.89,40.77
2026-06-06T03:08:42.314422,TRAIN_022,SECTION_D,229.15,48.67,80.14,39.94
2026-06-06T03:09:42.314422,TRAIN_025,SECTION_G,228.25,59.62,113.81,40.09
2026-06-06T03:10:42.314422,TRAIN_013,SECTION_D,224.71,44.3,68.56,32.8
2026-06-06T03:11:42.314422,TRAIN_018,SECTION_C,236.65,56.96,95.08,33.12
2026-06-06T03:12:42.314422,TRAIN_033,SECTION_F,232.44,56.51,107.02,30.24
2026-06-06T03:13:42.314422,TRAIN_016,SECTION_D,220.75,57.83,76.42,32.22
2026-06-06T03:14:42.314422,TRAIN_045,SECTION_C,236.4,58.3,110.64,44.66
2026-06-06T03:15:42.314422,TRAIN_042,SECTION_I,222.12,50.15,106.18,25.93
2026-06-06T03:16:42.314422,TRAIN_044,SECTION_E,228.07,53.64,135.43,31.48
2026-06-06T03:17:42.314422,TRAIN_002,SECTION_G,231.43,52.38,67.12,40.8
2026-06-06T03:18:42.314422,TRAIN_035,SECTION_F,220.15,46.18,118.21,32.65
2026-06-06T03:19:42.314422,TRAIN_042,SECTION_J,233.06,45.6,97.45,44.0
2026-06-06T03:20:42.314422,TRAIN_034,SECTION_E,233.19,46.83,91.03,31.64
2026-06-06T03:21:42.314422,TRAIN_030,SECTION_G,233.05,44.37,113.13,42.0
2026-06-06T03:22:42.314422,TRAIN_013,SECTION_F,223.27,55.15,85.28,41.3
2026-06-06T03:23:42.314422,TRAIN_013,SECTION_J,225.11,59.29,33.66,25.18
2026-06-06T03:24:42.314422,TRAIN_018,SECTION_B,224.95,57.36,111.5,33.06
2026-06-06T03:25:42.314422,TRAIN_032,SECTION_C,239.2,44.36,83.58,30.61
2026-06-06T03:26:42.314422,TRAIN_032,SECTION_B,221.35,41.04,106.34,34.59
2026-06-06T03:27:42.314422,TRAIN_035,SECTION_C,228.58,55.14,75.37,34.26
2026-06-06T03:28:42.314422,TRAIN_039,SECTION_A,237.43,47.8,102.14,43.11
2026-06-06T03:29:42.314422,TRAIN_046,SECTION_H,235.39,56.49,90.63,28.67
2026-06-06T03:30:42.314422,TRAIN_029,SECTION_F,236.45,55.58,69.89,28.64
2026-06-06T03:31:42.314422,TRAIN_049,SECTION_B,239.45,52.51,68.16,27.16
2026-06-06T03:32:42.314422,TRAIN_029,SECTION_H,227.75,45.11,87.46,39.77
2026-06-06T03:33:42.314422,TRAIN_044,SECTION_F,226.19,42.08,102.65,43.36
2026-06-06T03:34:42.314422,TRAIN_016,SECTION_G,220.61,45.05,96.2,32.37
2026-06-06T03:35:42.314422,TRAIN_044,SECTION_A,223.0,50.2,111.28,26.24
2026-06-06T03:36:42.314422,TRAIN_047,SECTION_G,231.24,59.59,83.38,28.12
2026-06-06T03:37:42.314422,TRAIN_010,SECTION_C,223.15,41.27,110.62,27.05
2026-06-06T03:38:42.314422,TRAIN_030,SECTION_H,234.73,44.0,62.22,36.85
2026-06-06T03:39:42.314422,TRAIN_025,SECTION_F,220.74,67.89,81.95,30.65
2026-06-06T03:40:42.314422,TRAIN_039,SECTION_D,225.19,46.09,64.38,42.95
2026-06-06T03:41:42.314422,TRAIN_020,SECTION_H,233.91,57.17,155.17,28.25
2026-06-06T03:42:42.314422,TRAIN_005,SECTION_I,225.11,42.79,88.52,43.6
2026-06-06T03:43:42.314422,TRAIN_001,SECTION_J,234.58,59.26,78.97,31.65
2026-06-06T03:44:42.314422,TRAIN_030,SECTION_B,239.92,58.25,89.55,42.35
2026-06-06T03:45:42.314422,TRAIN_049,SECTION_F,235.94,57.75,91.97,43.98
2026-06-06T03:46:42.314422,TRAIN_003,SECTION_E,226.84,43.46,110.77,44.73
2026-06-06T03:47:42.314422,TRAIN_045,SECTION_E,238.01,46.59,92.55,41.07
2026-06-06T03:48:42.314422,TRAIN_014,SECTION_J,221.02,56.08,85.88,27.03
2026-06-06T03:49:42.314422,TRAIN_030,SECTION_C,234.5,56.16,117.68,26.11
2026-06-06T03:50:42.314422,TRAIN_050,SECTION_H,220.47,54.1,118.11,39.79
2026-06-06T03:51:42.314422,TRAIN_004,SECTION_H,223.49,48.96,62.31,42.94
2026-06-06T03:52:42.314422,TRAIN_018,SECTION_E,239.75,46.23,102.41,28.32
2026-06-06T03:53:42.314422,TRAIN_037,SECTION_H,227.22,59.26,82.31,43.82
2026-06-06T03:54:42.314422,TRAIN_025,SECTION_J,236.41,42.79,100.51,37.2
2026-06-06T03:55:42.314422,TRAIN_048,SECTION_H,227.52,40.88,98.22,27.48
2026-06-06T03:56:42.314422,TRAIN_001,SECTION_C,236.8,40.18,79.81,28.34
2026-06-06T03:57:42.314422,TRAIN_046,SECTION_B,239.31,55.5,119.2,26.32
2026-06-06T03:58:42.314422,TRAIN_015,SECTION_I,228.71,41.13,81.43,27.86
2026-06-06T03:59:42.314422,TRAIN_009,SECTION_B,231.19,50.77,97.92,39.64
2026-06-06T04:00:42.314422,TRAIN_015,SECTION_I,232.57,47.35,108.8,29.38
2026-06-06T04:01:42.314422,TRAIN_049,SECTION_D,238.7,42.94,68.73,36.23
2026-06-06T04:02:42.314422,TRAIN_024,SECTION_B,225.13,54.81,78.03,39.42
2026-06-06T04:03:42.314422,TRAIN_004,SECTION_J,232.22,41.1,71.94,42.91
2026-06-06T04:04:42.314422,TRAIN_012,SECTION_A,226.49,46.37,106.91,36.8
2026-06-06T04:05:42.314422,TRAIN_037,SECTION_D,224.34,51.24,108.07,36.39
2026-06-06T04:06:42.314422,TRAIN_037,SECTION_I,221.7,48.05,75.36,43.26
2026-06-06T04:07:42.314422,TRAIN_043,SECTION_I,232.41,45.18,60.25,30.9
2026-06-06T04:08:42.314422,TRAIN_006,SECTION_D,237.64,58.52,85.4,29.07
2026-06-06T04:09:42.314422,TRAIN_039,SECTION_I,227.03,58.62,101.23,42.46
2026-06-06T04:10:42.314422,TRAIN_046,SECTION_F,231.05,48.32,97.35,26.49
2026-06-06T04:11:42.314422,TRAIN_024,SECTION_A,232.84,47.87,86.74,28.79
2026-06-06T04:12:42.314422,TRAIN_011,SECTION_J,228.29,46.15,78.12,33.23
2026-06-06T04:13:42.314422,TRAIN_013,SECTION_F,238.07,57.12,88.46,32.23
2026-06-06T04:14:42.314422,TRAIN_034,SECTION_I,227.26,51.36,60.91,39.12
2026-06-06T04:15:42.314422,TRAIN_025,SECTION_B,258.02,41.79,64.43,26.84
2026-06-06T04:16:42.314422,TRAIN_007,SECTION_F,222.88,57.07,69.76,34.54
2026-06-06T04:17:42.314422,TRAIN_004,SECTION_B,237.82,50.7,97.52,41.17
2026-06-06T04:18:42.314422,TRAIN_008,SECTION_D,239.76,48.31,73.13,38.67
2026-06-06T04:19:42.314422,TRAIN_020,SECTION_H,225.78,46.76,85.4,37.63
2026-06-06T04:20:42.314422,TRAIN_029,SECTION_G,222.87,41.99,97.28,29.79
2026-06-06T04:21:42.314422,TRAIN_045,SECTION_I,229.64,59.13,109.83,32.87
2026-06-06T04:22:42.314422,TRAIN_046,SECTION_G,234.19,54.82,92.98,28.61
2026-06-06T04:23:42.314422,TRAIN_010,SECTION_A,232.25,42.64,70.63,35.18
2026-06-06T04:24:42.314422,TRAIN_043,SECTION_B,239.02,50.23,117.1,36.68
2026-06-06T04:25:42.314422,TRAIN_034,SECTION_F,236.36,51.11,65.4,37.62
2026-06-06T04:26:42.314422,TRAIN_026,SECTION_G,237.38,43.36,82.03,42.52
2026-06-06T04:27:42.314422,TRAIN_041,SECTION_C,230.83,48.54,115.28,26.24
2026-06-06T04:28:42.314422,TRAIN_049,SECTION_I,226.55,52.91,96.14,32.77
2026-06-06T04:29:42.314422,TRAIN_003,SECTION_G,234.03,45.68,99.76,36.82
2026-06-06T04:30:42.314422,TRAIN_006,SECTION_F,228.78,46.63,78.1,36.4
2026-06-06T04:31:42.314422,TRAIN_005,SECTION_F,225.76,42.44,64.71,25.43
2026-06-06T04:32:42.314422,TRAIN_005,SECTION_A,223.05,48.26,81.95,28.79
2026-06-06T04:33:42.314422,TRAIN_047,SECTION_E,230.56,51.68,84.13,41.91
2026-06-06T04:34:42.314422,TRAIN_023,SECTION_J,231.89,42.33,76.22,35.31
2026-06-06T04:35:42.314422,TRAIN_049,SECTION_C,231.38,52.3,72.93,33.27
2026-06-06T04:36:42.314422,TRAIN_009,SECTION_G,222.33,47.96,81.33,43.0
2026-06-06T04:37:42.314422,TRAIN_035,SECTION_J,231.4,53.56,98.37,26.5
2026-06-06T04:38:42.314422,TRAIN_020,SECTION_C,223.37,46.3,116.94,43.45
2026-06-06T04:39:42.314422,TRAIN_049,SECTION_E,233.27,51.37,102.23,25.56
2026-06-06T04:40:42.314422,TRAIN_042,SECTION_G,228.59,52.26,106.78,36.25
2026-06-06T04:41:42.314422,TRAIN_035,SECTION_C,236.98,53.81,78.36,36.1
2026-06-06T04:42:42.314422,TRAIN_050,SECTION_J,235.57,55.14,66.28,37.78
2026-06-06T04:43:42.314422,TRAIN_018,SECTION_B,234.49,42.73,77.49,25.59
